ID,英文詞彙,中文詞彙,更新日期
21412543,Lipoprotein lipase (LPL),脂蛋白脂酶,2026-08-07
21412544,lipoproteins,脂蛋白,2026-08-07
21412545,liposuction,抽脂手术,2026-08-07
21412546,lipotropes,脂肪营养因子,2026-08-07
21412547,lipovitellenin,卵黄高脂磷蛋白,2026-08-07
21412548,lipoxin,脂氧素,2026-08-07
21412549,liqueurs,利口酒,2026-08-07
21412550,Liquid Chromatography Mass Spectrometry (LC-MS),液相层析质谱法,2026-08-07
21412551,liquid diet ,流质膳食；流质饮食,2026-08-07
21412552,liquid smoke,液态烟熏,2026-08-07
21412553,liquorice,甘草,2026-08-07
21412554,Listeria,李斯特菌,2026-08-07
21412555,listeriosis,李斯特菌症,2026-08-07
21412556,litchi,荔枝,2026-08-07
21412557,lite beer,淡啤酒,2026-08-07
21412558,lithium,锂,2026-08-07
21412559,liver,肝脏；肝,2026-08-07
21412560,liver sausage,肝香肠,2026-08-07
21412561,livetin,卵黄球蛋白,2026-08-07
21412562,Livingstone potato,非洲马铃薯,2026-08-07
21412563,lobster,龙虾,2026-08-07
21412564,locoweed,紫云英属植物；疯草,2026-08-07
21412565,locust bean,刺槐豆,2026-08-07
21412566,loempias,春卷,2026-08-07
21412567,loganberry,罗甘莓；悬钩子；大杨梅,2026-08-07
21412568,loin,腰部；里脊肉；背腰肉,2026-08-07
21412569,lollipop,棒棒糖,2026-08-07
21412570,longan,龙眼,2026-08-07
21412571,loofah,丝瓜,2026-08-07
21412572,loonzein,糙米,2026-08-07
21412573,loquat,枇杷,2026-08-07
21412574,lotus,莲；荷,2026-08-07
21412575,loukoum,土耳其软糖,2026-08-07
21412576,lovage,独活草,2026-08-07
21412577,love apple,番茄；西红柿,2026-08-07
21412578,low alcohol beer,低酒精啤酒,2026-08-07
21412579,low birth weight,出生体重不足,2026-08-07
21412580,Low density lipoprotein (LDL),低密度脂蛋白,2026-08-07
21412581,low methoxyl pectin,低甲氧基果胶,2026-08-07
21412582,low temperature long time (LTLT),低温长时杀菌法,2026-08-07
21412583,Lower Reference Nutrient Intake (LRNI),较低参考营养素摄入量,2026-08-07
21412584,lox,熏鲑鱼,2026-08-07
21412585,lozenges,锭剂,2026-08-07
21412586,LTLT pasteurization,低温长时巴氏杀菌,2026-08-07
21412587,lucerne,苜蓿,2026-08-07
21412588,luciferase,萤光素酶；冷光素酶,2026-08-07
21412589,luganeghe,义大利鲜肉肠,2026-08-07
21412590,lumpfish,圆鳍鱼,2026-08-07
21412591,lumpsucker,吸盘圆鳍鱼,2026-08-07
21412592,lunch,午餐,2026-08-07
21412593,luncheon meat,午餐肉；便餐肉,2026-08-07
21412594,lupeose,羽扇豆糖,2026-08-07
21412595,lupins,羽扇豆,2026-08-07
21412596,lutefisk,碱渍鱼,2026-08-07
21412597,lutein,叶黄素,2026-08-07
21412598,lutfisk,碱渍鱼,2026-08-07
21412599,luting,泥封,2026-08-07
21412600,luxus consumption,过量消耗,2026-08-07
21412601,lychee,荔枝,2026-08-07
21412602,lycopene,番茄红素,2026-08-07
21412603,lye-peeling,碱液去皮,2026-08-07
21412604,lymph,淋巴,2026-08-07
21412605,lymphatics,淋巴管,2026-08-07
21412606,lymphocytes,淋巴球,2026-08-07
21412607,lymphokines,淋巴液循环,2026-08-07
21412608,lyophilic,亲溶媒性；亲液性,2026-08-07
21412609,lyophilization,冷冻干燥,2026-08-07
21412610,lyophobic,疏溶媒性；疏液性,2026-08-07
21412611,lysergic acid,麦角酸,2026-08-07
21412612,lysine,离胺酸,2026-08-07
21412613,lysolecithin,溶血卵磷脂,2026-08-07
21412614,lysophospholipid,溶血磷脂质,2026-08-07
21412615,lysosomes,溶体； 溶酶体,2026-08-07
21412616,lysozyme,溶菌酶,2026-08-07
21412617,macadamia nut,夏威夷豆,2026-08-07
21412618,macaron,马卡龙,2026-08-07
21412619,macaroni,通心面；通心粉,2026-08-07
21412620,macaroon,蛋白杏仁饼；蛋白椰子饼,2026-08-07
21412621,mace,肉荳蔻,2026-08-07
21412622,macedoine,蔬果沙拉,2026-08-07
21412623,macerases,浸渍酶,2026-08-07
21412624,mackerel,鲭鱼,2026-08-07
21412625,macon,羊腊肉,2026-08-07
21412626,macrobiotic diet,含谷类饮食,2026-08-07
21412627,macrocytes,巨血球；巨红血球,2026-08-07
21412628,macromolecules,大分子,2026-08-07
21412629,macronutrients,主要营养物质,2026-08-07
21412630,macrophages,巨噬细胞,2026-08-07
21412631,mad cow disease,狂牛症,2026-08-07
21412632,madeleine,玛德莲蛋糕,2026-08-07
21412633,magma,糖糊；糖晶浆,2026-08-07
21412634,magnesium,镁,2026-08-07
21412635,magnolia vine,五味子,2026-08-07
21412636,magnum,大酒瓶,2026-08-07
21412637,mahimahi,鬼头刀,2026-08-07
21412638,maidenhair tree,银杏；白果,2026-08-07
21412639,Maillard reaction,梅纳反应,2026-08-07
21412640,maize,玉米；玉蜀黍,2026-08-07
21412641,maize flour,玉米粉,2026-08-07
21412642,maize oil,玉米油,2026-08-07
21412643,maize rice,脱皮玉米粒；珍珠米,2026-08-07
21412644,Malabar chestnut,马拉巴栗,2026-08-07
21412645,malabsorption syndrome,吸收不良症候群,2026-08-07
21412646,malanga,黄肉芋属,2026-08-07
21412647,malaxation,揉捏；拌和,2026-08-07
21412648,Malay apple,马来莲雾,2026-08-07
21412649,malic acid,苹果酸；羟基丁二酸,2026-08-07
21412650,malnutrition,营养不良,2026-08-07
21412651,Malnutrition universal screening tool (MUST),营养不良通用筛检工具,2026-08-07
21412652,malolactic fermentation,苹果酸乳酸发酵,2026-08-07
21412653,malondialdehyde (MDA),丙二醛,2026-08-07
21412654,malpighia,金虎尾属,2026-08-07
21412655,malt,麦芽,2026-08-07
21412656,malt flour,麦芽粉,2026-08-07
21412657,malt sugar,麦芽糖,2026-08-07
21412658,malt whisky,麦芽威士忌,2026-08-07
21412659,maltase,麦芽糖酶,2026-08-07
21412660,malted barley,发芽大麦,2026-08-07
21412661,malted milk,麦芽乳,2026-08-07
21412662,malting,麦芽糖化,2026-08-07
21412663,maltitol,麦芽糖醇,2026-08-07
21412664,maltobiose,麦芽糖；麦芽乙糖,2026-08-07
21412665,maltodextrins,麦芽糊精,2026-08-07
21412666,maltohexaose,麦芽六糖,2026-08-07
21412667,maltol,麦芽酚,2026-08-07
21412668,maltonic acid,葡萄糖酸,2026-08-07
21412669,malto-oligosaccharides,麦芽寡糖,2026-08-07
21412670,maltose,麦芽糖,2026-08-07
21412671,maltose intolerance,麦芽糖不耐症,2026-08-07
21412672,maltose syrup,麦芽糖浆,2026-08-07
21412673,maltotetraose,麦芽四糖,2026-08-07
21412674,maltotriose,麦芽三糖,2026-08-07
21412675,mandarin,椪柑,2026-08-07
21412676,mandoo,韩式饺,2026-08-07
21412677,manganese,锰,2026-08-07
21412678,mangelwurzel,饲料用甜菜,2026-08-07
21412679,mango,芒果,2026-08-07
21412680,mangosteen,山竹；山竹果,2026-08-07
21412681,manihot starch,树薯淀粉；木薯淀粉,2026-08-07
21412682,manioc,树薯；木薯,2026-08-07
21412683,manna sugar,甘露糖醇,2026-08-07
21412684,mannitol,甘露糖醇,2026-08-07
21412685,mannosan,甘露聚糖,2026-08-07
21412686,mannose,甘露糖,2026-08-07
21412687,mannotetrose,甘露四糖,2026-08-07
21412688,manometer,流体压力计,2026-08-07
21412689,manzanilla,洋甘菊,2026-08-07
21412690,maple sugar,枫糖,2026-08-07
21412691,maple syrup,枫糖浆；槭糖浆,2026-08-07
21412692,maple syrup urine disease,枫糖浆尿病,2026-08-07
21412693,maraschino,马拉斯加樱桃酒,2026-08-07
21412694,marasmus,消瘦症,2026-08-07
21412695,marbling,大理石纹状,2026-08-07
21412696,marc,果渣,2026-08-07
21412697,marchpane,杏仁软糖,2026-08-07
21412698,margarine,人造奶油；玛琪琳,2026-08-07
21412699,margarita,玛格丽特鸡尾酒,2026-08-07
21412700,margherita,玛格丽塔披萨,2026-08-07
21412701,mariculture,海水养殖,2026-08-07
21412702,marigold,万寿菊,2026-08-07
21412703,marinade,腌渍液,2026-08-07
21412704,marine biotoxins,海洋生物毒素,2026-08-07
21412705,marine oil,水产油,2026-08-07
21412706,marjoram,马郁兰,2026-08-07
21412707,marker gene,标识基因,2026-08-07
21412708,marlin,马林鱼,2026-08-07
21412709,marmalade,橘皮果酱,2026-08-07
21412710,marmite,砂锅,2026-08-07
21412711,marquise,巧克力慕斯,2026-08-07
21412712,marron glace,蜜栗,2026-08-07
21412713,marrow,果肉,2026-08-07
21412714,marsala,马沙拉甜点,2026-08-07
21412715,marshmallow,棉花糖,2026-08-07
21412716,Martini,马丁尼,2026-08-07
21412717,marzipan,杏仁糖,2026-08-07
21412718,masala dosha,印度玛撒拉卷饼,2026-08-07
21412719,mash tun,醪桶,2026-08-07
21412720,mashing,制醪；捣碎；磨碎,2026-08-07
21412721,mask,被膜,2026-08-07
21412722,maslin,混榖面包,2026-08-07
21412723,Mason jar,梅森罐,2026-08-07
21412724,massecuite,糖膏,2026-08-07
21412725,mastic,乳香；乳香酒；胶黏剂；乳香树脂,2026-08-07
21412726,mastication,咀嚼；撕捏,2026-08-07
21412727,matai,荸荠,2026-08-07
21412728,maté,马黛茶；巴拉圭茶,2026-08-07
21412729,matsutake,松茸,2026-08-07
21412730,Maturity onset diabetes of the young (MODY),年轻早发型糖尿病,2026-08-07
21412731,matzo,无发酵薄饼,2026-08-07
21412732,maw,鳔；喉；食道；真胃；嗉囊,2026-08-07
21412733,mawseed,婴粟子,2026-08-07
21412734,may fish,鲥鱼,2026-08-07
21412735,mayonnaise,蛋黄酱,2026-08-07
21412736,maysin,玉米可凝性球蛋白,2026-08-07
21412737,mazindol,氯苯咪吲哚 {减肥药},2026-08-07
21412738,mazzard,欧洲甜樱桃,2026-08-07
21412739,mead,蜂蜜酒,2026-08-07
21412740,mealie pudding,麦利布丁,2026-08-07
21412741,mealies,玉蜀黍穗；玉蜀黍,2026-08-07
21412742,Mean cell volume；Mean corpuscular volume (MCV),红血球平均体积,2026-08-07
21412743,meat,肉；果肉,2026-08-07
21412744,meat bar,肉条；肉棒,2026-08-07
21412745,meat conditioning,肉类调理,2026-08-07
21412746,meat extender,肉增量剂,2026-08-07
21412747,meat extract,肉萃取物,2026-08-07
21412748,meat factor,瘦肉率,2026-08-07
21412749,meat speciation,肉源,2026-08-07
21412750,meat sugar,肌醇,2026-08-07
21412751,Mechanically deboned meat (MDM),机械去骨肉,2026-08-07
21412752,mechanically recovered meat,机械去骨肉,2026-08-07
21412753,Mechanically separated meat (MSM),机械分离肉,2026-08-07
21412754,meconium,胎粪；蛹便,2026-08-07
21412755,medical food,医疗食品,2026-08-07
21412756,medicinal paraffin,药用石蜡,2026-08-07
21412757,Medium-chain triacylglycerol (MCT),中链三酸甘油酯,2026-08-07
21412758,medium-chain triacylglycerols,中链三酸甘油酯,2026-08-07
21412759,medlar,欧楂,2026-08-07
21412760,megacolon,巨结肠,2026-08-07
21412761,megaloblastic anaemia,巨胚红血球贫血,2026-08-07
21412762,megavitamin therapy,高剂量维生素疗法,2026-08-07
21412763,Meissner's plexus,梅司纳氏神经丛；黏膜下层神经丛,2026-08-07
21412764,melampyrin,半乳糖醇；甜醇,2026-08-07
21412765,melangeur,混合机,2026-08-07
21412766,melanin,黑色素,2026-08-07
21412767,melanocortin,黑皮质素,2026-08-07
21412768,melanoidins,类黑素{梅纳反应终产物},2026-08-07
21412769,melba toast,脆薄土司,2026-08-07
21412770,melegueta pepper,梅莱格塔胡椒,2026-08-07
21412771,melena,黑粪症；黑吐症,2026-08-07
21412772,melezitose,松三糖,2026-08-07
21412773,melibiose,蜜二糖,2026-08-07
21412774,melilot,草木樨（豆科）,2026-08-07
21412775,melissopalynology,蜂蜜孢粉学,2026-08-07
21412776,melitose,蜜三糖；棉子糖；植蜜糖,2026-08-07
21412777,mellorine,无乳油霜淇淋,2026-08-07
21412778,melon,甜瓜,2026-08-07
21412779,melon pear,香瓜茄,2026-08-07
21412780,melting point,熔点,2026-08-07
21412781,melts,熔化,2026-08-07
21412782,menadione,甲萘醌,2026-08-07
21412783,menaquinones,维生素K<sub>2</sub> ；甲萘醌类,2026-08-10
21412784,menarche,月经初潮；初经；初经期,2026-08-07
21412785,menatetrenone,四烯甲萘醌,2026-08-07
21412786,menhaden,鲱鱼,2026-08-07
21412787,menu,菜单,2026-08-07
21412788,mercury,汞；水银,2026-08-07
21412789,meringue,蛋白酥,2026-08-07
21412790,merrythought,鸟胸叉骨,2026-08-07
21412791,mescal,麦斯卡尔酒,2026-08-07
21412792,mesocarp,中果皮,2026-08-07
21412793,meso-inositol,中纤维醇,2026-08-07
21412794,mesomorph,中等身材,2026-08-07
21412795,mesophiles,嗜中温菌,2026-08-07
21412796,meta-analysis,整合分析；后设分析,2026-08-07
21412797,metabolic equivalent,新陈代谢平衡,2026-08-07
21412798,metabolic nitrogen,代谢氮,2026-08-07
21412799,metabolic programming,代谢程序,2026-08-07
21412800,metabolic rate,代谢率,2026-08-07
21412801,metabolic syndrome,代谢症候群,2026-08-07
21412802,metabolic water,代谢水,2026-08-07
21412803,metabolic weight,代谢体重,2026-08-07
21412804,metabolism,新陈代谢,2026-08-07
21412805,metabolite,代谢物,2026-08-07
21412806,metabolizable energy,代谢能,2026-08-07
21412807,metabolome,代谢体,2026-08-07
21412808,metabolomics,代谢体学,2026-08-07
21412809,metabonomics,代谢体变化学,2026-08-07
21412810,metacercaria,寄生吸虫的囊状幼虫,2026-08-07
21412811,metagenomics,总体基因体学,2026-08-07
21412812,metalloproteins,金属蛋白类,2026-08-07
21412813,metallothionein,金属硫蛋白,2026-08-07
21412814,methaemoglobin,铁(III)血红蛋白；铁(III)血红素；变性血红蛋白；变性血红素,2026-08-07
21412815,methionine,甲硫胺酸,2026-08-07
21412816,methotrexate,胺甲喋呤；胺甲叶酸,2026-08-07
21412817,methyl alcohol,甲醇,2026-08-07
21412818,methyl cellulose,甲基纤维素,2026-08-07
21412819,methylated spirits,变性酒精,2026-08-07
21412820,methylene blue dye-reduction test,甲烯蓝还原试验；亚甲蓝还原试验；美蓝还原试验,2026-08-07
21412821,methylene blue test of  milk,生乳甲基蓝试验,2026-08-07
21412822,methylome,全甲基化基因组,2026-08-07
21412823,metmyoglobin,铁(III)肌红蛋白；铁(III)肌红素；变性肌红蛋白；变性肌红素,2026-08-07
21412824,metreleptin,重组甲硫胺酸瘦素,2026-08-07
21412825,Mexican saffron,墨西哥番红花,2026-08-07
21412826,micelles,微胞,2026-08-07
21412827,Michaelis-Menten equation,米梅方程式,2026-08-07
21412828,Michaelis-Menten kinetics,米梅动力学,2026-08-07
21412829,micro,微；百万分之一,2026-08-07
21412830,micro-aerophiles,微需氧菌；微好氧菌,2026-08-07
21412831,microbial oil,微生物油,2026-08-07
21412832,microbiological assay,微生物测定法,2026-08-07
21412833,microbiome,微生物群系,2026-08-07
21412834,microbiomics,微生物体学,2026-08-07
21412835,microbiota,微生物相,2026-08-07
21412836,microcapsules,微胶囊,2026-08-07
21412837,microcrystalline cellulose,微晶纤维素,2026-08-07
21412838,microencapsulation,微胶囊化,2026-08-07
21412839,microfiltration,微过滤,2026-08-07
21412840,microgram,微克,2026-08-07
21412841,micrometre,微米；百万分之一米,2026-08-07
21412842,micronization,微粉化,2026-08-07
21412843,micronutrients,微量营养素,2026-08-07
21412844,microorganisms,微生物,2026-08-07
21412845,microRNA,小分子核糖核酸,2026-08-07
21412846,microwave cooking,微波烹调,2026-08-07
21412847,microwave susceptor,微波金属薄膜包材,2026-08-07
21412848,middlings,带麸小麦粗粉,2026-08-07
21412849,mid-upper arm circumference (MUAC),上臂中间周长,2026-08-07
21412850,mid-upper-arm circumference,上臂中部臂围,2026-08-07
21412851,mignonette,木犀草,2026-08-07
21412852,migration,泳动；移动；迁移,2026-08-07
21412853,milfoil,西洋蓍草,2026-08-07
21412854,milk,乳；牛乳,2026-08-07
21412855,milk of magnesia,镁乳,2026-08-07
21412856,milk shake,奶昔,2026-08-07
21412857,milk teeth,乳齿；乳牙,2026-08-07
21412858,milk thistle,乳蓟；奶蓟草,2026-08-07
21412859,milk weed,乳草；萹蓄草,2026-08-07
21412860,milkfish,虱目鱼,2026-08-07
21412861,milk-stone,乳垢,2026-08-07
21412862,mille-feuille,法式千层酥,2026-08-07
21412863,millerator,破碎分离机,2026-08-07
21412864,millet,粟；小米；杂谷,2026-08-07
21412865,milli,毫,2026-08-07
21412866,milling,碾磨,2026-08-07
21412867,milo,高粱； 蜀黍,2026-08-07
21412868,milt,鱼膘；脾,2026-08-07
21412869,miltone,印度调味牛奶,2026-08-07
21412870,mimosa,含羞草鸡尾酒,2026-08-07
21412871,Minamata disease,汞中毒症；水俣症,2026-08-07
21412872,minarine,低脂人造奶油,2026-08-07
21412873,mince,绞碎物,2026-08-07
21412874,mince pie,肉馅派,2026-08-07
21412875,mincemeat,碎肉；肉馅；肉浆,2026-08-07
21412876,mineola,明尼橘柚,2026-08-07
21412877,mineral salts,矿物盐类,2026-08-07
21412878,mineral water,矿泉水,2026-08-07
21412879,mineralocorticoids,矿皮质素,2026-08-07
21412880,miners' cramp,低盐性抽筋,2026-08-07
21412881,minestra,蔬菜汤,2026-08-07
21412882,minestrone,菜面浓汤,2026-08-07
21412883,minor elements,微量元素；次要元素,2026-08-07
21412884,mint,薄荷,2026-08-07
21412885,mint jelly,薄荷冻,2026-08-07
21412886,mint julep,薄荷茉莉酒,2026-08-07
21412887,mint sauce,薄荷酱,2026-08-07
21412888,mirabelle,米拉别李,2026-08-07
21412889,miracle berry,神秘果,2026-08-07
21412890,miraculin,神秘果蛋白,2026-08-07
21412891,mirepoix,蔬菜高汤,2026-08-07
21412892,mirin,味霖；味醂；味淋,2026-08-07
21412893,miso,味噌；日本豆酱,2026-08-07
21412894,mistelle,蜜黛尔葡萄酒,2026-08-07
21412895,misua,面线,2026-08-07
21412896,mitochondrion,粒线体,2026-08-07
21412897,Mitogen-activated protein kinases (MAP kinases),促分裂原活化蛋白激酶,2026-08-07
21412898,mitsuba,日本香菜,2026-08-07
21412899,mocca,摩卡,2026-08-07
21412900,mocha,摩卡咖啡,2026-08-07
21412901,mock brawn,素肉,2026-08-07
21412902,mock fritters,仿荤食,2026-08-07
21412903,mock goose,素鹅,2026-08-07
21412904,mock turtle soup,仿甲鱼汤,2026-08-07
21412905,Modified atmosphere (MA),调气；气调,2026-08-07
21412906,modified atmosphere packaging,气调包装,2026-08-07
21412907,modified gas storage,气调储藏,2026-08-07
21412908,modified polydextrose,修饰聚葡萄糖,2026-08-07
21412909,Modified polydextrose (MPD),修饰聚葡萄糖,2026-08-07
21412910,modified starch,修饰淀粉,2026-08-07
21412911,mogroside,罗汉果,2026-08-07
21412912,molasses,糖蜜,2026-08-07
