ID,英文詞彙,中文詞彙,更新日期
21334944,throwing sector,投掷区,
21334945,throwing the hammer,掷链球,
21334946,thrown thrust,甩剑刺,
21334947,thrust,刺,
21334948,thumb hole amp,指洞,
21334949,tidal current,潮汐流,
21334950,tidal differences,潮差,
21334951,tide,潮汐,
21334952,tide table,潮汐表,
21334953,tie,平分；成绩相等 (田径),
21334954,tie breaker,突破僵局,
21334955,tie-break game,决胜局,
21334956,tie-break set,决胜局（网球）,
21334957,ties,成绩相等,
21334958,tight rope,收紧绳,
21334959,tiller,方向舵,
21334960,time degagement,及时转移,
21334961,time hit,及时刺,
21334962,time keeper,计时员,
21334963,time limit,比赛时间限制,
21334964,time penalty,时间惩罚 (铁人三项),
21334965,time thrust,及刺,
21334966,time trial,计时赛；个人计时赛,
21334967,time wasting tactics,拖延战术（足球）,
21334968,time-keeping,计时,
21334969,time-out,暂停,
21334970,time-trial race,计时赛（滑轮溜冰）,
21334971,timekeeper,计时员,
21334972,timekeeper's stand,计时台,
21334973,times at intermediate distances in races,比赛分段时间,
21334974,timing,计时,
21334975,timing chip,计时标签,
21334976,timing penalties,时间判罚,
21334977,timing race,计时赛,
21334978,toe straps,脚趾压舱带,
21334979,toketa,压制取消,
21334980,tokui-waza,得意动作,
21334981,Tomado,飓风型帆船,
21334982,tomoe nage,巴投；抛摔,
21334983,tomoe-nage,抛摔,
21334984,tonneau,多弩转,
21334985,too short,剑尖轻微接触,
21334986,tools box,工具箱,
21334987,top,削顶球；上尖；完攀点,
21334988,top bar,栏顶横木；横杆,
21334989,top hitting,肩上击球,
21334990,top-spin ground stroke,上旋击球,
21334991,topping,剃头球,
21334992,topspin serve,上旋发球,
21334993,toss,托球（排球）；掷硬币,
21334994,total touts,总场数,
21334995,touch,触击{卡巴迪},
21334996,touch panels for automatic equipment,电动感应触板装置,
21334997,touch point,触摸得分,
21334998,touch the mark,碰标,
21334999,touch the net,触网,
21335000,touche donce,刺中有效数,
21335001,touched-out,触击出界（排球）,
21335002,tournament commission,技术委员会,
21335003,trace,换绳,
21335004,track,跑道；蹄迹线；赛道,
21335005,track events,径赛,
21335006,track events inspectors,径赛检查员,
21335007,trade off,权衡效应,
21335008,traffic-rules,航道规则,
21335009,trainer,训练台,
21335010,training diary,训练日志,
21335011,training discs,训练用铁片,
21335012,training dummy,训练用假人,
21335013,training file,训练档案,
21335014,training plan,运动训练计划,
21335015,training principles,训练原则,
21335016,training science,训练科学,
21335017,trait anxiety,特质焦虑,
21335018,trajectory,投掷器械的飞行路线,
21335019,transient hypofrontality hypothesis,暂时性次额叶假说,
21335020,transition ,快速转换,
21335021,transition area,转换区,
21335022,transitional concrete bowls,碗型过渡混凝土,
21335023,translational kinetic energy,动能转移,
21335024,transport of blade ,变换交叉,
21335025,Transtheoretical Model {= TTM},跨理论模式,
21335026,trap,不定向飞靶,
21335027,trapezius,斜方肌,
21335028,trapping,停球,
21335029,travel in cross support,纵向移位系列动作,
21335030,travel in side support,横向移位系列动作,
21335031,traveling,走步（篮球）,
21335032,traversal ball,穿越球,
21335033,traverse,横向攀登,
21335034,treble,三重攻击,
21335035,trial,试掷,
21335036,trials,试掷；试跳；技巧障碍赛,
21335037,triangle pass,三角传球（曲棍球）,
21335038,triathlon,铁人三项,
21335039,triathlon 140.6,半超铁,
21335040,triceps brachii,肱三头肌,
21335041,trick management,动作编排,
21335042,trimaran,三体船,
21335043,tripe bars,三重连续障碍,
21335044,triple,连续三次全倒；三垒安打(棒垒球),
21335045,triple jump,三级跳远,
21335046,triple-double,大三元,
21335047,tripping,绊倒；绊人,
21335048,trisuit,连身衣 (铁人三项),
21335049,trolley,拖船的车,
21335050,trompement ,失误,
21335051,trot,快步,
21335052,trotting course,快步马跑场,
21335053,trotting race,快步马赛,
21335054,Tsan Lang Huang,黄沧浪,
21335055,Tsan-Lang Huang,黄沧浪,
21335056,Tsukahara tucked,团身冢原跳,
21335057,tsuri goshi,钓腰,
21335058,tsuri komi goshi,钓进腰,
21335059,tuck,团身,
21335060,tuck position,团身位置,
21335061,tucked jump,团身跳,
21335062,turf course,草地跑马场,
21335063,turn around and cross move,侧身拉正手,
21335064,turn around loop,侧身抽球,
21335065,turn judges,转弯裁判,
21335066,turn on one leg,单足旋转,
21335067,turning  passato sotto,转身下蹲弓步上抢攻,
21335068,turning throw ,转身投掷,
21335069,turnovers,失误,
21335070,twisting diving,转体跳水,
21335071,two hull length,两倍船身,
21335072,two pass away,三线防守,
21335073,two-beat gait,两蹄音步伐,
21335074,two-handed backhand,双手反拍,
21335075,two-minute numerical reduction ,2分钟倒数时间(计时),
21335076,two-track,斜横步,
21335077,two一hand sword,双手握的击重剑,
21335078,type of exercise,运动型态,
21335079,types of sports,运动类型,
21335080,Uber Cup,优霸杯,
21335081,uchi mata,内股,
21335082,uchikomi,连攻法,
21335083,uchimata sukashi,内股透,
21335084,UCI  professional continental teams,UCI 二级车队,
21335085,UCI Africa Tour,UCI 非洲巡回赛,
21335086,UCI America Tour,UCI 美洲巡回赛,
21335087,UCI Asia Tour,UCI 亚洲巡回赛,
21335088,UCI BMX World Championships,世界小轮车锦标赛,
21335089,UCI continental teams,UCI 三级车队,
21335090,UCI cyclo-cross professional teams,UCI 公路越野车职业队,
21335091,UCI Europe Tour,UCI 欧洲巡回赛,
21335092,UCI Management Committee,UCI管理委员会,
21335093,UCI Oceania Tour,UCI 大洋洲巡回赛,
21335094,UCI ProSeries,UCI职业系列赛,
21335095,UCI women’s world tour ranking,女子世界巡回赛排名,
21335096,UCI World Championships,UCI 世界锦标赛,
21335097,UCI world ranking by nations ,国家世界排名,
21335098,UCI world ranking byteams,UCI 车队世界排名,
21335099,UCI world teams,UCI 一级车队,
21335100,UCI World Tour,UCI 世界巡回赛,
21335101,ude-garami,缄肘；腕缄,
21335102,ude-hishigi-ashi-gatame,脚压肘,
21335103,ude-hishigi-hiza-gatame,膝盖压肘；膝压肘,
21335104,ude-hishigi-juji-gatame,十字压肘；腕十字压肘,
21335105,ude-hishigi-sankaku-gatame,三角压肘,
21335106,ude-hishigi-te-gatame,手压肘,
21335107,ude-hishigi-ude-gatame,腕压肘,
21335108,ude-hishigi-waki-gatame,腋下压肘,
21335109,UEFA Europa League,欧足联欧洲联赛,
21335110,ukemi,护身倒法（柔道）,
21335111,uki goshi,浮腰,
21335112,uki otoshi,浮落,
21335113,uki waza,浮摔；浮技,
21335114,uki-goshi,浮腰,
21335115,uki-waza,浮摔;浮技,
21335116,ultra marathon,超级马拉松,
21335117,UltraMarathon Swim Series,超级马拉松游泳系列赛,
21335118,umpire,主审；随船裁判(帆船),
21335119,un-recognised misshapes,非公认事故,
21335120,unarmed hand ,不持剑的手,
21335121,unauthorized equipment,不合乎规定的器材装备,
21335122,unbroken horse,未经调教的马,
21335123,under-plastren,护胸,
21335124,underarm ,劈中前下臂,
21335125,underarm cut,劈中前下臂,
21335126,undercutting,从下而上硬挥,
21335127,underhand cut serve,低手发球(网球),
21335128,underhand pass,膝下传球,
21335129,underhand serve,低手发球,
21335130,undertraining,训练不足,
21335131,underweight,体重过轻,
21335132,undue interference,不必要的干扰,
21335133,unhook,非钩握法,
21335134,uniform,比赛服装,
21335135,unintentional foul,非故意犯规,
21335136,uninterruped attack,连续进攻,
21335137,union international de pentathlon moderne{=UIPM},国际现代五项运动总会,
21335138,Union of European Football Associations {=UEFA} Europa League,欧洲足球协会联盟欧洲联赛,
21335139,Union of European Football Associations Champions League{=UCL},欧洲冠军联赛,
21335140,Union of European Football Associations Super Cup,欧洲超级杯足球赛,
21335141,Union of European Football Associations{=UEFA}Super Cup,欧洲足球协会联盟超级杯,
21335142,United States Open Championship,美国公开赛,
21335143,Universiade,世界大学运动会,
21335144,Universiade Gymnastics Competition,世界大学生运动会体操赛,
21335145,unload,退子弹,
21335146,unsportsmanlike conduct,违反运动道德的行为,
21335147,up hill run,上坡跑,
21335148,up rope,收紧绳,
21335149,uphill balance,上升平衡,
21335150,upper arm cut,劈中前上臂,
21335151,upper mast,桅杆上截,
21335152,uppercut,上击拳,
21335153,upstrream gate,逆流水门,
21335154,US Open,美国网球公开赛,
21335155,ushiro goshi,后腰,
21335156,ushiro kesa gatame,后架裟压制,
21335157,Utilitarianism,效益论,
21335158,utility,混血杆；铁木杆,
21335159,utility rate,使用率,
21335160,utsuri goshi,移腰,
21335161,V save,胫膝挡球,
21335162,valid hit,刺(劈)中有效,
21335163,valid serve,有效发球,
21335164,valid surface,有效面积,
21335165,valid target,有效部位,
21335166,valid touch ,刺中有效,
21335167,valid trial,合格试掷{跳},
21335168,validated tricks,有效动作,
21335169,value free,价值中立,
21335170,variable grinding surfaces,可变磨削表面,
21335171,variety mark of technique,技术多样性,
21335172,vault,跳马(体操)；闪躲(马术),
21335173,vaulting box,跳箱,
21335174,vaulting groups,跳马项目组群动作,
21335175,vaulting pole,撑竿,
21335176,vaults with 1/1 turn in the 1st flight phase elements,跳马第一飞程转体360度撑马系列动作,
21335177,vaults with 1/4 turn in pre-flight to somersault elements,跳马侧手翻接空翻系列动作,
21335178,vaults with 1/4 turn in pre-flight to twist elements,跳马侧手翻接转体系列动作,
21335179,ventering the ball,向圈内传球,
21335180,verbalization,语言化,
21335181,verification form,确认表,
21335182,vertical fence,直立栏障碍,
21335183,vertical obstacle,直立栏障碍,
21335184,vertical position,垂直位置,
21335185,VHF radio,高频航海对讲机,
21335186,vibration training,振动式训练,
21335187,video playback technology ,视频回播技术,
21335188,vigorous physical activity,费力身体活动,
21335189,violation,违例,
21335190,violation during jump,跳球违例,
21335191,virtue ethics,品德伦理学,
21335192,visit team,客队,
21335193,visual signal,视觉信号,
21335194,visuospatial working memory,视觉空间工作记忆,
21335195,volley,截击,
21335196,volleyball,排球,
21335197,volte ,转身躲闪,
21335198,waist,鞍腰部,
21335199,waiting area,选手休息区,
21335200,waiver form,切结书,
21335201,walk-run endurance test,耐力跑走测验,
21335202,walking,竞走,
21335203,wall,人墙(足球),
21335204,wall pass,撞墙传球,
21335205,warm-up area,热身区,
21335206,warm-up passes,热身区通行证,
21335207,warm-up platform,热身台,
21335208,warming area,热身区,
21335209,warming-up area,热身区,
21335210,warning,警告,
21335211,warning line,警告线,
21335212,warning signal,警告信号,
21335213,washout,冲出,
21335214,water bottle,水壶,
21335215,water hazard,水障碍（高尔夫）,
21335216,water hazards  ,积水处,
21335217,water jump,水坑(障碍赛),
21335218,water line,吃水线,
21335219,water polo,水球,
21335220,Water Polo Challengers Cup,水球挑战者杯,
21335221,Water Polo Olympic Games Qualification Tournament,水球奥运资格赛,
21335222,Water Polo World Cup,水球世界杯,
21335223,Water Polo World Junior Championship,水球世界青少年锦标赛,
21335224,Water Polo World League,水球世界联赛,
21335225,Water Polo World Youth Championship,水球世界青年锦标赛,
21335226,water station,水站,
21335227,water-jump,水沟障碍,
21335228,wave resistance,涌浪阻力,
21335229,waza-ari,半胜（柔道）,
21335230,waza-ari Awasete-ippon,半胜合一胜,
21335231,webbed gloves,手蹼,
21335232,weigh-in,称重,
21335233,weigh-in list,过磅表,
