ID,英文詞彙,中文詞彙,更新日期
21399462,critical control points (CCP),临界控制点；危害防止控制点,2026-05-14
21399463,critical design load,临界设计负荷；关键设计负荷,2026-05-14
21399464,critical factor,临界因子；关键因素,2026-05-14
21399465,critical tripping stress,临界跳凸应力,2026-05-14
21399466,cross power spectral density function,互功率谱密度函数,2026-05-14
21399467,cross spectral density function,互谱密度函数,2026-05-14
21399468,cruciform weld,十字銲道,2026-05-14
21399469,cruise mode,巡航模式,2026-05-14
21399470,cruise variant,巡航变体,2026-05-14
21399471,cruise variant hull form,巡航变体船形,2026-05-14
21399472,cruiser voler (CV),航空母舰；航空巡洋舰,2026-05-14
21399473,cupronickel,铜镍合金；白铜；康铜,2026-05-14
21399474,cyber space,网路空间；资讯空间；赛博空间,2026-05-14
21399475,damage ratio,损伤比,2026-05-14
21399476,damage-tolerant design,损伤容限设计,2026-05-14
21399477,damascus steel,大马士革钢,2026-05-14
21399478,damping block,阻尼块,2026-05-14
21399479,damping effect,阻尼效应,2026-05-14
21399480,dan boat,航标艇；航标工作船,2026-05-14
21399481,data curves,数据曲线,2026-05-14
21399482,data sheet,数据表；数据图表；数据单,2026-05-14
21399483,deballasting system,卸压载水系统；卸压载系统,2026-05-14
21399484,deck grillage,甲板板架,2026-05-14
21399485,dectection and classification system,目标探测与分类系统；探测与分类系统,2026-05-14
21399486,deep displacement,深载排水量；深吃水排水量,2026-05-14
21399487,deep hold,深舱,2026-05-14
21399488,deep knowledge,深知识,2026-05-14
21399489,deep running,深水航行；偏深航行{大于设定深度的深水航行},2026-05-14
21399490,deep-dive running,深潜航行,2026-05-14
21399491,deep-running nuclear submarine,深水航行核潜艇,2026-05-14
21399492,deep-water mine,深水水雷,2026-05-14
21399493,defect tolerant material,缺陷容忍材料,2026-05-14
21399494,defence standard,防卫标准,2026-05-14
21399495,deflected shape,挠曲形状,2026-05-14
21399496,deflected surface,挠曲面,2026-05-14
21399497,deformation pattern,变形模式,2026-05-14
21399498,degree of duality,对偶问题自由度{最佳化}；对偶自由度{最佳化}；对偶程度；二元性程度,2026-05-14
21399499,deionized water system,去离子水系统,2026-05-14
21399500,delayed-action mine,延迟作用水雷；定时水雷,2026-05-14
21399501,delayed-rising mine,{定深}延迟上浮水雷,2026-05-14
21399502,delineation,描绘；划界；圈定；描绘轮廓；概图,2026-05-14
21399503,dependability,可靠性；可依赖性,2026-05-14
21399504,design approach,设计方法；设计方式；设计认可；设计核定,2026-05-14
21399505,design authority,设计当局；设计机构,2026-05-14
21399506,design bounding approach,设计参数界定法；设计{参数}限界边框法,2026-05-14
21399507,design code,设计准则；设计规范,2026-05-14
21399508,design combination,设计组合,2026-05-14
21399509,design concept,设计概念；设计构思,2026-05-14
21399510,design curves,设计曲线,2026-05-14
21399511,design documentation,设计文件,2026-05-14
21399512,design engineering,设计工程,2026-05-14
21399513,design for production,生产设计,2026-05-14
21399514,design for productivity,为生产力设计,2026-05-14
21399515,design ice pressure,设计冰压力,2026-05-14
21399516,design optimization,设计优化；设计最佳化；设计最适化,2026-05-14
21399517,design perspectives,设计视角；设计观点,2026-05-14
21399518,design phase,设计阶段,2026-05-14
21399519,design rules,设计规范；设计规则,2026-05-14
21399520,design situation,设计处境,2026-05-14
21399521,design stress,设计应力,2026-05-14
21399522,design study,设计研究,2026-05-14
21399523,design task,设计任务,2026-05-14
21399524,design-engineering system approach,工程设计系统分析法,2026-05-14
21399525,design-for-change,为改变而设计,2026-05-14
21399526,design-to-cost,限额成本设计,2026-05-14
21399527,destabilisation,颠覆效应；摧毁效应,2026-05-14
21399528,destabilization,颠覆效应；摧毁效应,2026-05-14
21399529,destabilizing,颠覆效应；摧毁效应,2026-05-14
21399530,detail design and building margin,细部设计与建造裕度,2026-05-14
21399531,detailed structural optimization,细部结构优化,2026-05-14
21399532,detailing,细部处理；细部装饰,2026-05-14
21399533,deterministic model,确定性模型,2026-05-14
21399534,diagonal stiffener,斜加强材,2026-05-14
21399535,diagonal tension field,对角线张力场,2026-05-14
21399536,differential temperature effect,温度差异效应,2026-05-14
21399537,diffusion coefficient,扩散系数,2026-05-14
21399538,dimension homogeneous expression,因次齐次性表示式；量纲齐次表示式；纲量齐次表示式,2026-05-14
21399539,direct load,正向负荷；法向负荷；直接负荷,2026-05-14
21399540,direct ship authorization,直接发货授权书；直接建造核准；直接舰艇建造授权；直接船舰核准,2026-05-14
21399541,direct shipment authorization (DSA),直接发货授权书,2026-05-14
21399542,directional energy density,方向性能量密度,2026-05-14
21399543,directional seaway,定向凌波航行,2026-05-14
21399544,discrete stiffened panel element (DSP element),离散加强嵌板元素,2026-05-14
21399545,discrete stiffener rectangle (DSR),离散加强材矩形,2026-05-14
21399546,discrimable parameter,{真假目标}辨别参数,2026-05-14
21399547,discriminability,可区辨性；可判别性；分辨力；鉴别力,2026-05-14
21399548,discriminance,辨别法；辨别工具,2026-05-14
21399549,discriminant,判别式,2026-05-14
21399550,discriminant function,判别函数,2026-05-14
21399551,discriminant function criteria,判别函数准则,2026-05-14
21399552,disestablishing effect,颠覆效应；摧毁效应,2026-05-14
21399553,dishing,形成凹面；凹陷变形,2026-05-14
21399554,dishing press,碟形压机,2026-05-14
21399555,displacement spectrum,位移谱,2026-05-14
21399556,distant external air-blast loading,远距离外部空中爆炸负荷,2026-05-14
21399557,diverter,分流器；转向器；分馏器,2026-05-14
21399558,diving alarm,下潜信号；下潜警报,2026-05-14
21399559,diving sea condition,潜水海况,2026-05-14
21399560,diving surface condition,潜水海面状况,2026-05-14
21399561,dock authority,码头当局；码头管理机构,2026-05-14
21399562,dock landing ship,海滩登陆舰；船坞登陆舰,2026-05-14
21399563,docking and slipping load,坐墩与滑动负荷,2026-05-14
21399564,document type definition (DTD),文档类型定义；英国航空材料规范,2026-05-14
21399565,double check,双重检查；双重核算；复查,2026-05-14
21399566,double skin bulkhead,双层外板舱壁；双层壳舱壁,2026-05-14
21399567,double skin structure,双层壳结构,2026-05-14
21399568,double windlass,双联锚机,2026-05-14
21399569,downhand weld,俯銲道,2026-05-14
21399570,dragon scale steel,龙纹钢,2026-05-14
21399571,drawworks,绞伡；卷扬机,2026-05-14
21399572,drifting mine,漂雷,2026-05-14
21399573,drill floor,钻台；钻井平台,2026-05-14
21399574,drillers house,钻机房{包含绞伡、转台、立管张力器等之配置},2026-05-14
21399575,drilling derrick,钻井架,2026-05-14
21399576,drilling water pump,钻井用水泵,2026-05-14
21399577,drill-stem,钻柱装备{包括钻杆柱、方钻杆、接头、钻铤、扩大器、稳定器、减震器等}；顿钻钻杆,2026-05-14
21399578,drill-stem test (DST),钻柱测试,2026-05-14
21399579,drillstring compensator,钻杆补偿器；钻柱补偿器,2026-05-14
21399580,drill-tower,井架；钻塔,2026-05-14
21399581,dry cargo hold,干货舱；杂货舱,2026-05-14
21399582,dual windlass,双联锚机,2026-05-14
21399583,dumb hopper barge,非自航开底泥驳；无动力开底泥驳,2026-05-14
21399584,duplex stainless steel,双相不锈钢；双炼不锈钢；双联不锈钢,2026-05-14
21399585,dynamic fracture toughness,动态抗裂韧性,2026-05-14
21399586,dynamic link library (DLL),动态链接库,2026-05-14
21399587,dynamic simulation,动态模拟,2026-05-14
21399588,dynamical bending moment,动弯矩{波击振动弯矩之简称},2026-05-14
21399589,dynamical deformation,动态变形,2026-05-14
21399590,early replacement,提早更换,2026-05-14
21399591,earning-cost ratio,收益成本比,2026-05-14
21399592,echelon,梯队；阶层；梯形编队,2026-05-14
21399593,economical compatibility,经济兼容性,2026-05-14
21399594,edge load,边缘负荷,2026-05-14
21399595,effective appraisal approach,有效的评估方法,2026-05-14
21399596,effective longitudinal structure,有效纵向结构,2026-05-14
21399597,effective pressure pulse frequency,有效压力脉冲频率,2026-05-14
21399598,effective shear area,有效剪切面积,2026-05-14
21399599,effective structural design practice,有效结构设计实务,2026-05-14
21399600,effective wave length,有效波长,2026-05-14
21399601,effective wave number,有效波数,2026-05-14
21399602,effective wind,有效风力,2026-05-14
21399603,efficient ship,高效船,2026-05-14
21399604,electric mine,电发水雷,2026-05-14
21399605,electrical conductivity,导电性；导电率,2026-05-14
21399606,electrochemical mine,电化触发水雷；电化学水雷,2026-05-14
21399607,electro-contact mine,电触发水雷,2026-05-14
21399608,electro-mechanical mine,电触发水雷,2026-05-14
21399609,electronic intelligence (ELINT),电子情报,2026-05-14
21399610,electronic intelligence gathering,电子情报搜集,2026-05-14
21399611,electronic intelligence reconnaissance,电子情报侦察,2026-05-14
21399612,electronic intelligence reconnaissance aircraft,电子情报侦查机；电子侦查机,2026-05-14
21399613,electronic intercept,电子侦听；电子窃听,2026-05-14
21399614,electronic intercept reconnaissance,电子截获侦察,2026-05-14
21399615,electronic interference,电子干扰,2026-05-14
21399616,electronic interference microphone,电子干扰传声器,2026-05-14
21399617,electronic reconnaissance ship,电子侦察船,2026-05-14
21399618,electronic silence,电子寂静度；电子寂静,2026-05-14
21399619,electronic warfare of ship formation,舰艇编队电子对抗,2026-05-14
21399620,elongation to failure,断裂伸长量,2026-05-14
21399621,emanation,放射；发射；辐射；{放射性元素}射气,2026-05-14
21399622,empirical design chart,经验设计图表；实验设计图表,2026-05-14
21399623,enclosed dock,通潮闸坞；有闸港池；封闭式港池,2026-05-14
21399624,endurance running,耐久航行试伡,2026-05-14
21399625,engineering condition of readiness,技术器材战备状态,2026-05-14
21399626,engineering design,工程设计,2026-05-14
21399627,engineering device,工程装置；工程设施,2026-05-14
21399628,engineering judgement,工程判断,2026-05-14
21399629,engineering performance,工程性能,2026-05-14
21399630,engineering practice,工程实务,2026-05-14
21399631,engineering professions,工程专业,2026-05-14
21399632,enterprise resource planning (ERP),企业资源规划,2026-05-14
21399633,entrapped air,裹入空气；夹带空气；封闭气泡；滞留空气；陷入空气,2026-05-14
21399634,envelope of most probable damaged waterline,最可能破损水线包络线,2026-05-14
21399635,environmental load condition,环境负荷条件,2026-05-14
21399636,environmental resistance,环境阻力；环境耐受性,2026-05-14
21399637,equipment margin,设备裕度,2026-05-14
21399638,equipment space heater,设备空间加热器,2026-05-14
21399639,equivalent,当量；等价物；相当物,2026-05-14
21399640,equivalent static loading approach,等效静态负载法；等效静态负荷法,2026-05-14
21399641,equivalent static pressure,等效静态压力,2026-05-14
21399642,Eulerian gamma function,欧拉伽玛函数,2026-05-14
21399643,existing practice,现有惯例,2026-05-14
21399644,existing structural strength,现有结构强度,2026-05-14
21399645,expected working temperature,预期工作温度,2026-05-14
21399646,expert system (ES),专家系统,2026-05-14
21399647,expertise required,需要的专业知识,2026-05-14
21399648,explicit probabilism,明确的机率论,2026-05-14
21399649,explosion severity,爆炸严重性,2026-05-14
21399650,explosive resistance,爆炸抗力；防爆性,2026-05-14
21399651,explosive resistant bulkhead,防爆舱壁,2026-05-14
21399652,exponential distribution,指数分布,2026-05-14
21399653,exposed horizontal surface,水平向敞露表面,2026-05-14
21399654,extensible markup language (XML),可扩展标记语言；可延伸标示语言；可延展性标示语言,2026-05-14
21399655,extensible mark-up language (XML),可扩展标记语言；可延伸标示语言；可延展性标示语言,2026-05-14
21399656,extent of blast,爆炸范围,2026-05-14
21399657,extent of devastation zone,破坏区域范围{爆炸},2026-05-14
21399658,extent of fire,火灾范围,2026-05-14
21399659,extent of flooding,浸水范围,2026-05-14
21399660,fabric,编织物；纺织品,2026-05-14
21399661,fabricated stiffener,制造式加强材；预制加强材,2026-05-14
21399662,fabrication cycle,制造周期,2026-05-14
21399663,fabrication on site,现场制作,2026-05-14
21399664,fabrication plant,制造厂；加工设备,2026-05-14
21399665,fabrication procedure,制造程序；制造作业程序,2026-05-14
21399666,fabrication process,制造过程；装配过程；制程,2026-05-14
21399667,fabrication schedule,制造时程表；制造排程表,2026-05-14
21399668,fabrication sequence,制造顺序；制造步骤顺序；装配顺序,2026-05-14
21399669,fabrication stage,制造阶段,2026-05-14
21399670,fabrication stress,加工应力,2026-05-14
21399671,fabrication technology,制造工艺,2026-05-14
